filename,type,title,description,source_url,body_excerpt
A_new_initiative_for_developing_third-party_model_evaluations_b5216eaa.md,md,A new initiative for developing third-party model evaluations,,https://www.anthropic.com/news/a-new-initiative-for-developing-third-party-model-evaluations,"# A new initiative for developing third-party model evaluations --- title: A new initiative for developing third-party model evaluations url: https://www.anthropic.com/news/a-new-initiative-for-developing-third-party-model-evaluations hostname: anthropic.com sitename: anthropic.com date: 2024-07-01 --- # A new initiative for developing third-party model evaluations A [robust, third-party evaluation ecosystem](https://www.anthropic.com/news/third-party-testing) is essential for assessing AI capab"
Activating_AI_Safety_Level_3_protections_3774cdbe.md,md,Activating AI Safety Level 3 protections,,https://www.anthropic.com/news/activating-asl3-protections,# Activating AI Safety Level 3 protections --- title: Activating AI Safety Level 3 protections url: https://www.anthropic.com/news/activating-asl3-protections hostname: anthropic.com sitename: anthropic.com date: 2025-05-22 --- # Activating AI Safety Level 3 protections *We have activated the AI Safety Level 3 (ASL-3) Deployment and Security Standards described in Anthropic’s Responsible Scaling Policy (RSP) in conjunction with launching Claude Opus 4. The ASL-3 Security Standard involves increa
Advanced_AI_evaluations_at_AISI_May_update_AISI_Work_91e3c569.md,md,Advanced AI evaluations at AISI: May update | AISI Work,"We tested leading AI models for cyber, chemical, biological, and agent capabilities and safeguards effectiveness. Our first technical blog post shares a snapshot of our methods and results.",https://www.aisi.gov.uk/work/advanced-ai-evaluations-may-update,"# Advanced AI evaluations at AISI: May update | AISI Work --- title: Advanced AI evaluations at AISI: May update | AISI Work author: Technical staff url: https://www.aisi.gov.uk/blog/advanced-ai-evaluations-may-update hostname: aisi.gov.uk description: We tested leading AI models for cyber, chemical, biological, and agent capabilities and safeguards effectiveness. Our first technical blog post shares a snapshot of our methods and results. sitename: AI Security Institute date: 2024-05-20 --- *Not"
Advances_in_CRISPR_therapeutics_-_Nature_Reviews_Nephrology_eb101748.md,md,Advances in CRISPR therapeutics - Nature Reviews Nephrology,This Review focuses on the potential applications of CRISPR to treat diseases that cannot be overcome by inducing frameshifts or premature stops in coding genes. The authors discuss Cas protein engineering and CRISPR systems beyond Cas9 that create a toolbox to engineer the human genome.,https://www.nature.com/articles/s41581-022-00636-2,# Advances in CRISPR therapeutics - Nature Reviews Nephrology --- title: Advances in CRISPR therapeutics - Nature Reviews Nephrology author: Chavez; Michael; Chen; Xinyi; Finn; Paul B; Qi; Lei S url: https://www.nature.com/articles/s41581-022-00636-2 hostname: nature.com description: This Review focuses on the potential applications of CRISPR to treat diseases that cannot be overcome by inducing frameshifts or premature stops in coding genes. The authors discuss Cas protein engineering and CRISP
Agentic_Misalignment_Appendix_0480ae04.pdf,pdf,Agentic_Misalignment_Appendix_0480ae04,,https://assets.anthropic.com/m/6d46dac66e1a132a/original/Agentic_Misalignment_Appendix.pdf,‭ ppendix to “Agentic‬ A ‭Misalignment: How‬ ‭LLMs could be insider‬ ‭threats”‬ ‭June 2025‬ ‭anthropic.com‬
Agentic_Misalignment_Appendix_8d445219.pdf,pdf,Agentic_Misalignment_Appendix_8d445219,,https://assets.anthropic.com/m/6d46dac66e1a132a/original/Agentic\_Misalignment\_Appendix.pdf,‭ ppendix to “Agentic‬ A ‭Misalignment: How‬ ‭LLMs could be insider‬ ‭threats”‬ ‭June 2025‬ ‭anthropic.com‬
Alignment-Faking-Policy-Memo_d6079e02.pdf,pdf,Alignment-Faking-Policy-Memo_d6079e02,,https://assets.anthropic.com/m/52eab1f8cf3f04a6/original/Alignment-Faking-Policy-Memo.pdf,"Alignment faking in large language models This memo is a summary of research conducted by the Alignment Science team at Anthropic and by Redwood Research. See more at https://www.anthropic.com/research/alignment-faking. As AI models are increasingly integrated into the operations of companies Policy highlights and governments, the importance of alignment—the match between model behavior and the preferred principles of model developers and We demonstrate that current AI models can deployers—will only grow. Misaligned models could not only undermine engage in what we call the mission of the organizations in which they are deployed, but also “alignment faking”: create novel security risks if they pursue goals contrary to human strategically engaging in preferences. aligned or misaligned behav"
Alignment-Faking-in-Large-Language-Models-reviews_731573a2.pdf,pdf,Alignment-Faking-in-Large-Language-Models-reviews_731573a2,,https://assets.anthropic.com/m/24c8d0a3a7d0a1f1/original/Alignment-Faking-in-Large-Language-Models-reviews.pdf,"1 External reviews of “Alignment faking in large language models” Anthropic 18 December 2024 (Updated 20 December 2024 to add new arXiv link) We solicited independent external reviews of our paper, “Alignment faking in large language models”, from four reviewers, Prof. Jacob Andreas, Prof. Yoshua Bengio, Prof. Jasjeet Sekhon, and Dr. Rohin Shah, which we include below in alphabetical order. Note that all of these reviews were conducted on an earlier, draft version of our paper, and changes were made to our final draft based on the feedback we received. As a result, some of the specific details of the reviews may be outdated relative to our final released paper. We are grateful to the reviewers for all their comments and suggestions. Table of contents Jacob Andreas.........................."
Alignment_Research_Center_62b91b1b.md,md,Alignment Research Center,ARC is a non-profit research organization whose mission is to align future machine learning systems with human interests.,https://www.alignment.org/,# Alignment Research Center --- title: Alignment Research Center url: https://www.alignment.org/ hostname: alignment.org description: ARC is a non-profit research organization whose mission is to align future machine learning systems with human interests. sitename: Alignment Research Center date: 2025-11-18 --- The Alignment Research Center (ARC) is a non-profit research organization whose mission is to align future machine learning systems with human interests. We are currently pursuing theoret
Alignment_faking_in_large_language_models_3d7e3773.md,md,Alignment faking in large language models,,https://www.anthropic.com/news/alignment-faking,"# Alignment faking in large language models --- title: Alignment faking in large language models url: https://www.anthropic.com/news/alignment-faking hostname: anthropic.com sitename: anthropic.com date: 2024-12-18 --- Most of us have encountered situations where someone appears to share our views or values, but is in fact only pretending to do so—a behavior that we might call “alignment faking”. Alignment faking occurs in literature: Consider the character of Iago in Shakespeare’s *Othello*, wh"
All_Possible_Views_About_Humanitys_Future_Are_Wild_aba44c8e.md,md,All Possible Views About Humanity's Future Are Wild,We seem to be among the earliest living beings in the galaxy.,https://www.cold-takes.com/all-possible-views-about-humanitys-future-are-wild,"# All Possible Views About Humanity's Future Are Wild --- title: All Possible Views About Humanity's Future Are Wild author: Holden Karnofsky url: https://www.cold-takes.com/all-possible-views-about-humanitys-future-are-wild/ hostname: cold-takes.com description: We seem to be among the earliest living beings in the galaxy. sitename: Cold Takes date: 2021-07-13 tags: ['2star'] --- Summary: - In a series of posts starting with this one, I'm going to argue that the 21st century could see our civil"
AlphaGo_-_Wikipedia_b8fb4193.md,md,AlphaGo - Wikipedia,,https://en.wikipedia.org/wiki/AlphaGo,"# AlphaGo - Wikipedia --- title: AlphaGo - Wikipedia url: https://en.wikipedia.org/wiki/AlphaGo hostname: wikipedia.org sitename: Wikimedia Foundation, Inc. date: 2016-01-27 --- | AlphaGo | | |---|---| | [Google DeepMind](https://en.wikipedia.org/wiki/Google_DeepMind)[Type](https://en.wikipedia.org/wiki/Software_categories#Categorization_approaches) [Computer Go](https://en.wikipedia.org/wiki/Computer_Go)[software](https://en.wikipedia.org/wiki/Go_software)[deepmind.com/research/highlighted-rese"
AlphaProteo_generates_novel_proteins_for_biology_and_health_research_887b199e.md,md,AlphaProteo generates novel proteins for biology and health research,"New AI system designs proteins that successfully bind to target molecules, with potential for advancing drug design, disease understanding and more.",https://deepmind.google/discover/blog/alphaproteo-generates-novel-proteins-for-biology-and-health-research,"# AlphaProteo generates novel proteins for biology and health research --- title: AlphaProteo generates novel proteins for biology and health research author: Protein Design; Wet Lab teams url: https://deepmind.google/blog/alphaproteo-generates-novel-proteins-for-biology-and-health-research/ hostname: deepmind.google description: New AI system designs proteins that successfully bind to target molecules, with potential for advancing drug design, disease understanding and more. sitename: Google De"
An_Opinionated_Evals_Reading_List_Apollo_Research_318f07f1.md,md,An Opinionated Evals Reading List – Apollo Research,A long reading list of evals papers with recommendations and comments by the evals team.,https://www.apolloresearch.ai/blog/an-opinionated-evals-reading-list,"# An Opinionated Evals Reading List – Apollo Research --- title: An Opinionated Evals Reading List – Apollo Research url: https://www.apolloresearch.ai/science/an-opinionated-evals-reading-list/ hostname: apolloresearch.ai description: A long reading list of evals papers with recommendations and comments by the evals team. sitename: Apollo Research date: 2026-04-21 --- # An Opinionated Evals Reading List We have greatly benefited from reading others’ papers to improve our research ideas, concept"
Announcements_0f14dddf.md,md,Announcements,,https://www.anthropic.com/claude/opus,"# Announcements --- title: Announcements url: https://www.anthropic.com/claude/opus hostname: anthropic.com sitename: anthropic.com date: 2026-04-16 --- # Claude Opus 4.7 Hybrid reasoning model that pushes the frontier for coding and AI agents, featuring a 1M context window ## Announcements Claude Opus 4.7 Apr 16, 2026 Claude Opus 4.7 brings stronger performance across coding, vision, and complex multi-step tasks. It's more thorough and consistent on difficult work, with better results across pr"
Announcing_our_updated_Responsible_Scaling_Policy_3a0b4572.md,md,Announcing our updated Responsible Scaling Policy,,https://www.anthropic.com/news/announcing-our-updated-responsible-scaling-policy,"# Announcing our updated Responsible Scaling Policy --- title: Announcing our updated Responsible Scaling Policy url: https://www.anthropic.com/news/announcing-our-updated-responsible-scaling-policy hostname: anthropic.com sitename: anthropic.com date: 2024-10-14 --- **Today we are publishing a significant update to our Responsible Scaling Policy (RSP), the risk governance framework we use to mitigate potential catastrophic risks from frontier AI systems. **This update introduces a more flexible"
Anson_Ho_ed0b588b.md,md,Anson Ho,Anson Ho is a researcher at Epoch AI. He is interested in helping develop a more rigorous understanding of future developments in AI and its societal impacts.,https://epoch.ai/about/team/anson-ho,# Anson Ho --- title: Anson Ho author: Anson Ho url: https://epoch.ai/about/team/anson-ho hostname: epoch.ai description: Anson Ho is a researcher at Epoch AI. He is interested in helping develop a more rigorous understanding of future developments in AI and its societal impacts. sitename: Epoch AI date: 2026-04-07 --- Anson Ho is a researcher at Epoch AI. He is interested in helping develop a more rigorous understanding of future developments in AI and its societal impacts. anson@epoch.ai Filte
